text,label,language
"Tyto nůžky,jsou zatím,jak jsem je vyzkoušel přešně tím zbožím,které by mělo být preferováno v protikladu s dnes oblíbenou čínskou lácí.Jsou dokonale funkční dobře promyšlené,snadno ovladatelné.Jsou dost drahé,ale ostatní vlastnosti to vyvažují.Ukazují cestu,kam bychom jako zákazníci měli směřovat.Kvalitní za přiměřenou cenu.Snad mně nezklamou ani v posledním parametru,který jsem dosud nemohl otestovat-životnosti.Všem zahrádkářům doporučuji-ošetřování stromů se stane zábavou.",2,cs
"Váhu jsem koupila jako náhradu za vzhledově naprosto stejnou, leč prodávanou pod jinou značkou, kterou se mi podařilo utopit. Bohužel tato váha má narozdíl od její předchůdkyně jednu pro mě podstatnou vadu: velmi rychle mizí navážená hodnota z displeje. Jinak je velmi pratická a cenově výhodná. Jen kdyby tak rychle nevypínala.",1,cs
"Skvělý výrobek od Tefalu. Mohu všem kteří mají zájem o zdravé a rychlé grilování vřele doporučit. Také cena je vynikající a kvalita, prostě - nej.",2,cs
"Luxik je bezvadny! Nejdriv jsem ho koupila mamce k Vanocum pak sobe a kdyz ho videly me kamaradky v akci co myslite ze se stalo? Uz ho maji take doma. Je vzdy po ruce, zadne tahani kabelu, krasne osviti luxovany prostor a je vykonny, sebere kazde smitko. Pridavny lux je take moc prima a vysypani nadrzky na smeti je velmi jednoduche. Zkratka doporucuji ho vsem a zarucuji, ze i ten clovek, ktery nerad luxuje, tak po zakoupeni, to pro nej bude radost.",2,cs
"Je tam vše co běžný domácí uživatel potřebuje, v poměrně solidní kvalitě. Navíc Black a Decker je opravdu záruka kvality, takže pokud člověk občas vyvrtá nějakou tu díru, tohle vybavení myslím úplně stačí.",2,cs
"předtím jsme měli romer do 18 kilo.Jenomže naši holce jsou 3 roky a už váží 18 kg, tak jsme sháněli nějakou atosedačku s pětibodovým zapínáním a za dostupnou cenu-tato autosedačka to splňuje a jsme spokojeni.V této kategorii a za tadyty peníze nic lepšího nepořídite :-)",2,cs
"S výrobkem jsem spokojena, myjeme nádobí skoro denně, jen je trochu hlučnější a dobře neosuší kelímky z umělé hmoty. Spolupráce s internetovým obchodem vynikající, druhý den po objednání myčka přivezena.",1,cs
"Myčka je super tichá a myje také o dost lépe než náš předchozí model. Má celkem velký výběr programů, kde se dá použít tableta. Jen ty dveře mě trochu trápí - zavírají se samy a to úplně. Takže otvírání je vždy na silu (není tam žádná mechanická páčka, ale asi magnet) a musím tam vždycky něco přivřít, když chci myčku nechat po mytí ""vydýchat"". Celkově ale spokojenost - velmi slušný poměr výkon cena.",1,cs
"Díky keramickému tělesu rychle hřeje. Má ale takovou zvláštní pojistku, která ho nedovolí znovu spustit poté, co jste ho vypnuli (asi kvůli přehřátí).",1,cs
"Pohodlne, ale velice nekvalitne zpracovane boty. Uz pri prvnim zavazovani prasklo ""ocko"", takze jsem byl hned rozhodnut je vratit. Behem nasledujiciho dne se na par mistech rozlepily vrstvy podrazky. V Mall probehlo vraceni bez komplikaci... boty hrozne, Mall super.",0,cs
"Jsme čtyřčlenná rodina a tato lednice je pro nás plně dostačující. Vnitřní uspořádání je dobré. Nepoužíváme držák lahví, protože by to bylo naúkor úložnému prostoru v policích, který je u této velikosti velmi ceněn. 4 police ve dveřích jsou šikovně postavené a plně využitelné. Uspořádání mrazáku je také bez výhrad, prostřední větší šuplík je výborným řešením pro objemnější věci. S čím jsme ale velmi nespokojeni je zvuk na který si zde v recenzích stěžuje většina nakupujících. Tato lednice má zvuk jako lednice Calex, kterou jsme měli, když jsem byla malá. Ozývá se z ní také v delších intervalech klapání, na které se dá zvykout, ale byla bych radši, kdyby se bez něj dalo úplně obejít. Celkově lednici doporučuji.",0,cs
"Asi jsem si koupila malou velikost, nebo netuším na co jsou ""gumy"" nohu ani ruku jimi neprotahnu. Ostatní upevňovací systém na suchý zip však bohatě stačí. Zatím spokojenost.",1,cs
"Opravdu velmi dobrý sirup. Připomíná skutečně Ginger Ale od firmy Kinley. Mám jen jednu připomínku/dobrou radu. Aby to opravdu stálo za to, použijte na totu limonádu hodně vychlazenou vodu. S pořádnou porcí kostek ledu a s maximálním naperlením ze sodastream je to opravdová letní pecka. Za tepla to není ono! .)",1,cs
"Vodítko používáme teprve krátce, asi měsíc. Zdá se pevné, zdá se, že něco vydrží. Pravda, testujeme asi nezvykle - na bíglovi - ale zatím všechny ostatní typy nevydržely tak, jak jsme si představovali. Do ruky je docela těžké (což je při 8m pro 50ti kilové psy asi pochopitelné), jeho těžiště je trošku jinde než u vodítek ""lankových"". Nic z toho ale neberu jako jeho chybu a fandím mu, ať vydrží, co to dá.",2,cs
"S pračkou jsme velice spokojeni. Obzvlášť s funkcí rychlého praní (15 min. program). Ovládání je jednoduché, příjemný design. Zatím se nevyskytl žádný problém.",1,cs
"MTD obličejový štít+přilba+sluchátka jsem obdržel náhradou za dárek - tašku k přenášení elektrické řetězové pily Narex. Přes velkou snahu se mi nepodařilo komplet sestavit tak, aby byl funkční. Buďto v sestavě něco chybí, nebo jsou díly z různých sestav. Bohužel jsem dosud neměl čas výrobek reklamovat. Prakticky je použitelná pouze samotná přílba. Štít není za co připevnit a sluchátka při upevnění k přilbě dosahují až na krk. Proto dávám jeden bod. Jiří Pojer",0,cs
"Celkově spokojena, menší stabilita, složitější sestavování dílů pro jednotlivé operace, malé plocha na strouhání. Předchozí typ, Philips cucina z roku cca 1996 byl těžší, stabilnější, větší objem nádoby, rychlá vyměna nástrojů.",1,cs
"Pořídil jsem si vcelkem 3 ks čidel, z toho 1 ks cca 5 minut po zapnutí: ""rozsypání"" údajů na displeji a přestal vysílat. Po reklamaci a výměně zatím funkce v pořádku, přesto zatím pouze 2 hvězdičky, po delší době bezporuchového provozu a zejména poznatků ze zimního provozu možné dát více hvězdiček! Jinak výhodou, že tato čidla lze zakoupit jako další k meteostanicím, pro jiné typy a meteostanice jiných výrobců prakticky neexistuje možnost dokoupení dalších čidel!",0,cs
"S těmito plenky jsme max spokojeni, vyzkoušeli jsme jich mnoho ale tyto jsou jedine, které vydrží malé i celou noc a krasne vsakuji stolici...spokojenost :)",2,cs
"Závětří je funguje naprosto spolehlivě (vyzkoušeno ve větru u Baltu na pláži) . Jediná ""nevýhoda"" je, že ho lze použít pouze s kastrůlkem velikosti ešusu, a je potřeba trochu obratnosti než se nasadí. Jinak se bezvadně osvědčilo i jako podstavec pod kartuši a v tomto případě je absolutně bezproblémový.",1,cs
"Domeček je krásný, stejně jako na obrázku. Nevýhodou je složitější montáž. Je lehký, z dutého plastu, není tak stabilní jako domečky z plastu plného. Nabízí spoustu aktivit a podnětů pro dětskou hru. Vhodný pro menší děti.",1,cs
"Gril jsme si pořídili před odjezdem na dovolenou do kempu na francouzskou rivieru s tím, že si ho vezmeme s sebou a že na něm budeme grilovat ryby a zeleninu. Maximálně splnil naše očekávání, velká grilovací plocha, bez připalování, stačí jen trochu olivového oleje, sůl, koření a po pár minutách si opravdu každý připravý dokonalé a hlavně zdravé jídlo bez strachu, že by se připálilo. Po dokonalém gurmánském zážitku se gril velmi jednoduše čistí, stačí otřít papírovou utěrkou.",2,cs
"Skvělé, jednoduché (přesto s řadou detailních informací), poskytuje přesně to, co jsem od toho čekal. Navíc velmi pěkný design, pohodlně se nosí. Jednoznačně doporučuji!",2,cs
"Zajímavý nápad, alespoň kuličku nemusím honit a hledat po bytě, ale zřejmě je to asi zrovna to, proč to našeho kocoura nijak zvlášť moc nebaví. Ale věřím, že se u toho jiné kočičky vyblbnou. Za zkoušku to stojí:-).",0,cs
"Hillskou jsme začali krmit naše 2 kocourky na doporučení veterináře. Velice jim chutná, mají v něm vše, co je nutné k jejich zdraví a velké balení je i ekonomické. Zatím se nechystáme na změnu značky. Zkusili jsme i s příchutí tuňáka, ale u kocourků jsme moc neuspěli.",2,cs
"Jsem spokojená na100%je to velkéj pomocník v kuchyňi,hlavně moje sedmy měsíční princezna:)může chválit.Všem doporučuji jak výrobek tak obchod:))S pozdravem věrnéj zákaznik mallviku.cz:))))))",2,cs
V porovnání se stejným starším výrobkem je zde vidět úspora nákladů na kvalitě materiálu použitého na tělo a páčky gamepadu. Funkčně výrobek nemá chybu.,1,cs
"Jsem spokojená, velmi zajímavá hračka, opravdu veliká a se spoustou zajímavých podnětů pro děti. Skvělý poměr kvalita/cena. Vyrobeno z příjemného materiálu a kvalitně.",2,cs
"S Care lososovým olejem jsem velice spokojená, používám ho jako doplněk výživy svých psů již delší dobu a nedám na něj dopustit. Má vliv na kvalitu a lesk jejich srsti a úspěchy na výstavách. Svítilová",2,cs
"Dodání zboží bylo okamžité. V tomto ohledu velká spokojenost. Hra je vhodná jak pro malé, tak pro dospělé. Hrajeme jí se 6 letým synovcem i s návštěvami a kamarády u piva... Zábavná, jednoduchá karetní hra. Vřele doporučuji! Ondřej Wessely",2,cs
"Zdá se, že přístroj účinně zlepšuje kvalitu záblesku u kompaktního fotoaparátu. Nicméně je třeba si jeho účinnost nejdříve vyzkoušet a najít optimální nastavení pro konkrétní foaťáka způsob používání. (Což se také dle návodu k použití předpokládá). Nedostatkem je, že chybí návod v čekém jazyce.",0,cs
"Originální baterie Nokia - stejná jako v zakoupeném telefonu Nokia C5-03. Při zapnuté navigaci vydrží cca 4-5 hodin, bez navigace cca 2,5 dne. Za danou cenu rozumný kompromis.",1,cs
"Skvělá sekačka. Velmi lehká, vhodná pro ženu. Máme ještě neupravený terén po stavbě domu a hravě ho zvládá, včetně vyšší trávy. Jenom plastové kolečko, které se připevní k rukojeti, je díky našemu neupravenému terénu trochu ""ochechlané"", tak jsem zvědavá, jak dlouho ještě vydrží. Snad půjde vyměnit. Jinak, pokud má někdo upravený terén, tak doporučuji.",1,cs
"Nepouzivam celou sadu, jen rucni mixer. Vcelku kvalitni provedeni. Trochu volnejsi spojeni tela mixeru a kovoveho kuzelu. Jinak vykonny a snadno umyvatelny produkt. Turbo tlacitko velmi pomaha. Turbo ma vetsi obratky nez pozice 1-6.Celkem tedy 7 rychlosti.",1,cs
"Mikrovlnku nemáme moc dlouho, zatím jsme ji použili jen párkrát a funguje naprosto v pohodě. Velikostně naprosto vyhovuje do horních poliček kuchyňské linky, není moc hluboká. Design je super! Velmi oceňuji tlačítka skrytá pod dvířky a dále i to, že pokud zůstane mikrovlnka otevřená, třeba kvůli vyvětrání, nezůstan svítit vnitřní světýlko. Nevýhodou je venkovní povrcová úprava, je sice nádherná, ale na údržbu nic moc, je na ní všechno vidět. Čelní sklo je totiž v provedení zrcadla :-). Závěrem chci konstatovat, že k nákupu doporučuji!!",2,cs
"Tento telefon je zatím nejlepší co jsem měla ,dobře se ovládá , baterie dlouho vydrží , vypadá skvěle a má klávesnici u které se nepletou tlačítka.Má jednoduché ovládání ani jsem nepotřebovala návod jen jsem dala dovnitř simkarty a nabila ho.Za ty peníze je to určitě dobrej telefon.",2,cs
Příliš obtížná aplikace fólie na tablet. Povedlo se to až na po několikáté a pod fólií zůstaly smítka a zbytky kapaliny a nyní tablet nevypadá vůbec hezky.,0,cs
"Pro: Kvalitní obrazový výstup i za horších světelných podmínek, na kompakt výborná ergonomie, množství tlačítek (2 programovatelná) pro snadný přístup k nastavení,dobře čitelný display, design, sáňky na ext. blesk. různé přednastavené módy a režim AUTO pro nastavení módů dle situace - vhodné pro začínající uživatele. Proti: Průhledový hledáček je prakticky k ničemu, krytka je poněkud nepraktická (i když je jistě stylová), v příslušenství není kryt sáněk blesku, trpí na tzv. white orbs, již z výroby je na čipu nečistota způsobující výrazný černý flek na fotografiích při větším zaclonění (bude následovat reklamace). Zájemce by si měl před koupí uvědomit, že si kupuje fotoaparát vyšší kategorie a kvalitu obr. výstupu zaplatí (relativně) malým rozsahem ohnisek, ergonomii zase neskladností (vzhledem ke kategorii fotoaparátu). Na druhou stranu ale fotoaparát poutá pozornost i amatérů svým retro designem. Škoda že už ale hrdé heslo MADE IN JAPAN neznamená bezproblémový provoz (viz nečistota na čipu).",0,cs
"Mohu doporučit zejmény při problémech se srstí. Máme psa seniora, kterému již chlupy na některých místech hodně řídnou. Po užívání oleje mu vypadaná místa zcela zarostla a celkově se mu výrazně zlepšila kvalita srsti. Výsledky se dostaví po užívání cca poloviny lahve.",2,cs
"Zatím jsme nevyzkoušeli, protože dcerka je maličká, ale z pohledu dospělého hodnotím jako moc pěkný. Doufala jsem jen, že angličtiny bude trochu víc, ale nevadí. pěkné, pestré, velikost vhodná pro děti a možnost nastavení úrovně hluku ocení asi víc rodičů :-)",1,cs
"Chuťově velmi dobrý, doručen nám byl jako ""dárek"" spolu s výrobníkem soda stream. Jen nevím, proč se ""dárkem"" nazývá něco, co je prošlé a mall.cz se toho chce jen zbavit!!!",1,cs
Značku YSL má ráda i moje sestra. klasické Opium nebo nyní Saharienne. Toto byl dárek pro přítele a sklidil velký úspěch. Je to kvalitní vůně.,2,cs
"Jednoznačně nejlepšíííííííííí. Přišlo už smontované v krabici.Už jsme ho měli, ale bylo ukradeno. Pak jsme chtěli synkovi pořídit něco lepšího, tak jsme zvolili ""Davídka"", ale to je děsné kolo",2,cs
"S touto akuvrtačkou jsem velmi spokojen, dobře se drží je lehká a hlavně má dvě rychlosti což ocenuji. Jenom je škoda že nemá dvě baterie. Mohu jen doporučit - jak výrobek tak internetový obchod.",2,cs
"S odstupem presne roku si dovoluju pridat znacne kritickou recenzi. Vysavac vypada dobre, dobre vysava, za tu cenu super.... to plati prvni rekneme pulrok. Pote se saci vykon snizuje a snizuje az do neuveritelnych parametru, kdy neni schopen vysat ani drobek na parketach (a to ani po vycisteni filtru)!! V mem okoli jsou dalsi 2 vysavace, nakoupeny na muj popud, ktere jsou na tom obdobne! Tz. pokud si ho nechcete kupovat jen na jednu dovolenou nebo na pul roku, tak NEDOPORUCUJU!",0,cs
"S tímto jsem spokojený.Je to již můj druhý aku šroubovák,který používám.Tenhle jsem si koupil ze silnější baterií a používám ho i jako vrtačku.",2,cs
